month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,feasible,urgent_sla_target,normal_sla_target,sla_violation,scenario_seed,picking_utilisation,picking_avg_wait_min,picking_p95_wait_min,picking_avg_queue_len,picking_max_queue_len,picking_late_wait_share,picking_pressure_score,packing_utilisation,packing_avg_wait_min,packing_p95_wait_min,packing_avg_queue_len,packing_max_queue_len,packing_late_wait_share,packing_pressure_score,dispatch_utilisation,dispatch_avg_wait_min,dispatch_p95_wait_min,dispatch_avg_queue_len,dispatch_max_queue_len,dispatch_late_wait_share,dispatch_pressure_score
10,October,s964,urgent_first,9,6,4,19,20400,3097,17303,0.1518,0.9941666666666666,1.0,0.9931225798994394,45.192056569915195,151.44802866666666,0.0,119.0,20281,119,0,119,0.0058,595.0,45600.0,46195.0,215.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,0.9963,0.9363,0.7899,0.67,2.18,1.422,17,0.0037,0.3224,0.6687,0.11,0.6,0.24,5,0.0,0.2687
10,October,s964,rl3_dqn,9,6,4,19,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,45600.0,190710.0,-144300.0,-144515.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.1104,1069.88,2006.18,8923.54,17962,0.9994,0.6441,0.113,0.59,2.9,0.15,3,0.0005,0.0457,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s864,fifo,8,6,4,18,20400,3097,17303,0.1518,0.9917156862745098,0.9925734581853407,0.991562156851413,60.22618900502776,106.36379926666667,23.0,146.0,20231,169,23,146,0.0083,1190.0,43200.0,44390.0,0.0,-340.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9454,52.87,106.35,112.642,302,1.0,0.9782,0.7875,0.19,0.97,0.41,8,0.0,0.3178,0.6668,0.08,0.52,0.17,6,0.0,0.2682
10,October,s864,urgent_first,8,6,4,18,20400,3097,17303,0.1518,0.9916666666666667,1.0,0.9901751141420563,60.23094825338111,194.11290321333337,0.0,170.0,20230,170,0,170,0.0083,850.0,43200.0,44050.0,340.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9455,52.88,216.79,113.895,299,0.9997,0.9781,0.7874,0.2,1.0,0.419,8,0.0003,0.3167,0.667,0.08,0.52,0.168,4,0.0,0.2676
10,October,s864,rl3_dqn,8,6,4,18,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,43200.0,188425.0,-144035.0,-144375.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.1242,1075.08,2011.97,8924.185,17962,0.9994,0.6496,0.1129,0.59,2.9,0.15,3,0.0005,0.0456,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s10_6_4,fifo,10,6,4,20,20400,3097,17303,0.1518,0.9958333333333333,0.9945108169195996,0.9960700456568226,38.24754535475593,66.39648744333334,17.0,68.0,20315,85,17,68,0.0042,680.0,48000.0,48680.0,0.0,-225.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7604,26.2,56.38,55.787,220,0.989,0.902,0.7907,4.88,11.45,10.362,53,0.011,0.3971,0.6695,0.13,0.62,0.274,5,0.0,0.2713
10,October,s10_6_4,urgent_first,10,6,4,20,20400,3097,17303,0.1518,0.9955392156862745,1.0,0.994740796393689,38.605552467616164,123.83440859666669,0.0,91.0,20309,91,0,91,0.0045,455.0,48000.0,48455.0,225.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7605,26.22,147.83,56.279,206,0.9954,0.9033,0.7907,5.25,22.57,11.333,51,0.0046,0.3856,0.6695,0.13,0.63,0.274,5,0.0,0.2696
10,October,s10_6_4,rl3_dqn,10,6,4,20,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,48000.0,193110.0,-144430.0,-144655.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.0994,1069.88,2006.18,8923.54,17962,0.9994,0.6396,0.113,0.59,2.9,0.15,3,0.0005,0.0457,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s954,fifo,9,5,4,18,20400,3097,17303,0.1518,0.991421568627451,0.9922505650629642,0.9912731896202971,60.05089520727894,106.16107526666667,24.0,151.0,20225,175,24,151,0.0086,1235.0,43200.0,44435.0,0.0,-305.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.9866,0.9344,0.9447,15.56,32.14,32.892,102,0.0134,0.546,0.6666,0.04,0.27,0.074,3,0.0,0.2676
10,October,s954,urgent_first,9,5,4,18,20400,3097,17303,0.1518,0.9908823529411764,1.0,0.9892504190024851,61.614036964568285,180.03111110666669,0.0,186.0,20214,186,0,186,0.0091,930.0,43200.0,44130.0,305.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,0.9955,0.9362,0.9447,17.14,130.39,36.65,107,0.0045,0.6275,0.6666,0.04,0.28,0.075,3,0.0,0.2672
10,October,s954,rl3_dqn,9,5,4,18,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,43200.0,188310.0,-143875.0,-144180.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.1104,1069.88,2006.18,8923.54,17962,0.9994,0.6441,0.1356,0.59,2.9,0.15,3,0.0005,0.0547,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s974,fifo,9,7,4,20,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,44.856380748436166,78.65406809000001,18.0,90.0,20292,108,18,90,0.0053,810.0,48000.0,48810.0,0.0,-225.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.9998,0.9371,0.6769,0.12,0.72,0.243,7,0.0002,0.2736,0.6688,0.18,0.8,0.38,7,0.0,0.2708
10,October,s974,urgent_first,9,7,4,20,20400,3097,17303,0.1518,0.9942647058823529,1.0,0.9932381667918858,44.71384749047314,151.1108960533333,0.0,117.0,20283,117,0,117,0.0057,585.0,48000.0,48585.0,225.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,1.0,0.9371,0.6771,0.12,0.72,0.254,9,0.0,0.2723,0.6687,0.18,0.82,0.384,8,0.0,0.2693
10,October,s974,rl3_dqn,9,7,4,20,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,48000.0,193225.0,-144415.0,-144640.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.1104,1075.08,2011.97,8924.185,17962,0.9994,0.6441,0.0968,0.59,2.9,0.15,3,0.0005,0.0392,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s963,fifo,9,6,3,18,20400,3097,17303,0.1518,0.9926960784313725,0.9932192444300937,0.9926024388834306,52.18898995973203,91.82741935,21.0,128.0,20251,149,21,128,0.0073,1060.0,43200.0,44260.0,0.0,-280.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.9919,0.9355,0.7897,0.59,1.95,1.255,13,0.0081,0.3262,0.89,7.1,17.12,15.016,64,0.0,0.4394
10,October,s963,urgent_first,9,6,3,18,20400,3097,17303,0.1518,0.9923529411764705,1.0,0.990984222389181,53.29950693001136,163.96381719833335,0.0,156.0,20244,156,0,156,0.0076,780.0,43200.0,43980.0,280.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,0.9723,0.9315,0.7899,0.67,2.18,1.422,17,0.0277,0.3272,0.8899,8.22,44.29,17.577,68,0.0,0.45
10,October,s963,rl3_dqn,9,6,3,18,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,43200.0,188425.0,-144165.0,-144445.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.1104,1075.08,2011.97,8924.185,17962,0.9994,0.6441,0.1129,0.59,2.9,0.15,3,0.0005,0.0456,0.1297,0.03,0.27,0.007,1,0.0,0.0519
10,October,s965,fifo,9,6,5,20,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,45.17001173601748,78.955161275,18.0,90.0,20292,108,18,90,0.0053,810.0,48000.0,48810.0,0.0,-220.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.999,0.9369,0.7897,0.59,1.95,1.255,13,0.001,0.3247,0.535,0.02,0.1,0.032,3,0.0,0.2144
10,October,s965,urgent_first,9,6,5,20,20400,3097,17303,0.1518,0.9942156862745098,1.0,0.9931803733456626,45.09677134008152,151.32216844500013,0.0,118.0,20282,118,0,118,0.0058,590.0,48000.0,48590.0,220.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,0.9971,0.9365,0.7899,0.67,2.18,1.422,17,0.0029,0.3222,0.535,0.01,0.1,0.031,3,0.0,0.2142
10,October,s965,rl3_dqn,9,6,5,20,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,48000.0,193110.0,-144300.0,-144520.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.1104,1069.88,2006.18,8923.54,17962,0.9994,0.6441,0.113,0.59,2.9,0.15,3,0.0005,0.0457,0.0779,0.03,0.27,0.007,1,0.0,0.0312
10,October,s753,fifo,7,5,3,15,20400,3097,17303,0.1518,0.8097549019607844,0.24539877300613497,0.9107669190313818,439.155552066047,756.067473115,2337.0,1544.0,18584,1816,272,1544,0.089,54460.0,36000.0,90460.0,0.0,-40825.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7046,133,0.9913,431.54,790.65,911.694,1875,0.9988,0.9963,0.8674,0.37,1.45,0.725,9,0.0007,0.3477,0.8168,0.27,1.0,0.526,7,0.0005,0.3272
10,October,s753,urgent_first,7,5,3,15,20400,3097,17303,0.1518,0.8663235294117647,1.0,0.8423972721493382,247.44770851245102,307.50944443500055,0.0,2727.0,18530,1870,0,1870,0.0917,13635.0,36000.0,49635.0,40825.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9913,239.62,1283.14,936.07,1935,0.9998,0.9965,0.8682,0.38,1.47,0.742,8,0.0001,0.3477,0.8172,0.28,1.05,0.548,7,0.0001,0.3272
10,October,s753,rl3_dqn,7,5,3,15,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,36000.0,181225.0,-90765.0,-131590.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.142,1075.08,2011.97,8924.185,17962,0.9994,0.6567,0.1355,0.59,2.9,0.15,3,0.0005,0.0547,0.1297,0.03,0.27,0.007,1,0.0,0.0519
10,October,s11_7_5,fifo,11,7,5,23,20400,3097,17303,0.1518,0.9997058823529412,0.9990313206328705,0.9998266196613304,25.60933779330032,43.238602140000005,3.0,3.0,20394,6,3,3,0.0003,75.0,55200.0,55275.0,0.0,-30.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.6932,17.37,38.85,36.937,174,0.9962,0.8765,0.6804,1.09,3.3,2.318,24,0.0038,0.3036,0.5377,0.05,0.36,0.111,5,0.0,0.2178
10,October,s11_7_5,urgent_first,11,7,5,23,20400,3097,17303,0.1518,0.9995588235294117,1.0,0.9994798589839912,25.987170239890965,79.94802866666667,0.0,9.0,20391,9,0,9,0.0004,45.0,55200.0,55245.0,30.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.6932,17.69,111.48,37.607,176,0.9971,0.8767,0.6805,1.19,4.28,2.529,23,0.0029,0.2925,0.5377,0.06,0.37,0.118,5,0.0,0.2164
10,October,s11_7_5,rl3_dqn,11,7,5,23,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,55200.0,200310.0,-145035.0,-145065.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.0904,1069.88,2006.18,8923.54,17962,0.9994,0.636,0.0968,0.59,2.9,0.15,3,0.0005,0.0392,0.0779,0.03,0.27,0.007,1,0.0,0.0312
10,October,s10_7_4,fifo,10,7,4,21,20400,3097,17303,0.1518,0.9973529411764706,0.9958023894091056,0.9976304687048488,33.8790333860382,58.4844982,13.0,41.0,20346,54,13,41,0.0026,465.0,50400.0,50865.0,0.0,-175.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7604,26.2,56.38,55.787,220,1.0,0.9042,0.6787,0.28,1.18,0.603,10,0.0,0.2783,0.6706,0.31,1.11,0.667,10,0.0,0.2749
10,October,s10_7_4,urgent_first,10,7,4,21,20400,3097,17303,0.1518,0.9971568627450981,1.0,0.9966479801190545,33.84438832575787,114.9157885166667,0.0,58.0,20342,58,0,58,0.0028,290.0,50400.0,50690.0,175.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7605,26.22,147.83,56.279,206,0.9999,0.9042,0.6788,0.29,1.17,0.605,9,0.0001,0.2751,0.6705,0.31,1.07,0.656,12,0.0,0.2718
10,October,s10_7_4,rl3_dqn,10,7,4,21,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,50400.0,195625.0,-144760.0,-144935.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.0994,1075.08,2011.97,8924.185,17962,0.9994,0.6396,0.0968,0.59,2.9,0.15,3,0.0005,0.0392,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s10_6_5,fifo,10,6,5,21,20400,3097,17303,0.1518,0.9958333333333333,0.9945108169195996,0.9960700456568226,38.13488311831323,66.29025089333334,17.0,68.0,20315,85,17,68,0.0042,680.0,50400.0,51080.0,0.0,-225.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7604,26.2,56.38,55.787,220,0.989,0.902,0.7907,4.88,11.45,10.362,53,0.011,0.3971,0.5356,0.02,0.12,0.035,3,0.0,0.2149
10,October,s10_6_5,urgent_first,10,6,5,21,20400,3097,17303,0.1518,0.9955392156862745,1.0,0.994740796393689,38.4922972605651,123.63372759333335,0.0,91.0,20309,91,0,91,0.0045,455.0,50400.0,50855.0,225.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.7605,26.22,147.83,56.279,206,0.9954,0.9033,0.7907,5.25,22.57,11.333,51,0.0046,0.3856,0.5356,0.02,0.12,0.035,4,0.0,0.2145
10,October,s10_6_5,rl3_dqn,10,6,5,21,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,50400.0,195510.0,-144430.0,-144655.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.0994,1069.88,2006.18,8923.54,17962,0.9994,0.6396,0.113,0.59,2.9,0.15,3,0.0005,0.0457,0.0779,0.03,0.27,0.007,1,0.0,0.0312
10,October,s975,fifo,9,7,5,21,20400,3097,17303,0.1518,0.9947058823529412,0.9941879237972231,0.9947985898399122,44.707990578254154,78.45818996333333,18.0,90.0,20292,108,18,90,0.0053,810.0,50400.0,51210.0,0.0,-225.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.9998,0.9371,0.6769,0.12,0.72,0.243,7,0.0002,0.2736,0.535,0.03,0.25,0.066,5,0.0,0.2149
10,October,s975,urgent_first,9,7,5,21,20400,3097,17303,0.1518,0.9942647058823529,1.0,0.9932381667918858,44.56502499544445,151.02093188999999,0.0,117.0,20283,117,0,117,0.0057,585.0,50400.0,50985.0,225.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,1.0,0.9371,0.6771,0.12,0.72,0.254,9,0.0,0.2723,0.535,0.03,0.27,0.069,4,0.0,0.2145
10,October,s975,rl3_dqn,9,7,5,21,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,50400.0,195625.0,-144415.0,-144640.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.1104,1075.08,2011.97,8924.185,17962,0.9994,0.6441,0.0968,0.59,2.9,0.15,3,0.0005,0.0392,0.0778,0.03,0.27,0.007,1,0.0,0.0312
10,October,s854,fifo,8,5,4,17,20400,3097,17303,0.1518,0.9913235294117647,0.9922505650629642,0.9911576027278507,62.66374381794574,109.76928314999999,24.0,153.0,20223,177,24,153,0.0087,1245.0,40800.0,42045.0,0.0,-345.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9454,52.87,106.35,112.642,302,0.9937,0.9769,0.9445,2.69,6.5,5.674,35,0.0063,0.4019,0.6666,0.04,0.28,0.074,4,0.0,0.2674
10,October,s854,urgent_first,8,5,4,17,20400,3097,17303,0.1518,0.9911764705882353,1.0,0.9895971796798243,63.33386795488212,196.81824372333338,0.0,180.0,20220,180,0,180,0.0088,900.0,40800.0,41700.0,345.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9455,52.88,216.79,113.895,299,0.9938,0.977,0.9445,3.34,10.53,7.08,34,0.0062,0.4005,0.6667,0.03,0.28,0.073,4,0.0,0.2671
10,October,s854,rl3_dqn,8,5,4,17,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,40800.0,185910.0,-143865.0,-144210.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.1242,1069.88,2006.18,8923.54,17962,0.9994,0.6496,0.1356,0.59,2.9,0.15,3,0.0005,0.0547,0.0973,0.03,0.27,0.007,1,0.0,0.039
10,October,s863,fifo,8,6,3,17,20400,3097,17303,0.1518,0.9917156862745098,0.9925734581853407,0.991562156851413,61.18195985174814,107.24802866666667,23.0,146.0,20231,169,23,146,0.0083,1190.0,40800.0,41990.0,0.0,-335.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9454,52.87,106.35,112.642,302,1.0,0.9782,0.7875,0.19,0.97,0.41,8,0.0,0.3178,0.8891,1.04,3.32,2.184,19,0.0,0.3663
10,October,s863,urgent_first,8,6,3,17,20400,3097,17303,0.1518,0.9916176470588235,1.0,0.9901173206958331,61.23895265753539,194.97562723000001,0.0,171.0,20229,171,0,171,0.0084,855.0,40800.0,41655.0,335.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9455,52.88,216.79,113.895,299,0.9997,0.9781,0.7874,0.2,1.0,0.419,8,0.0003,0.3167,0.8893,1.09,3.1,2.296,17,0.0,0.3623
10,October,s863,rl3_dqn,8,6,3,17,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,40800.0,186025.0,-144035.0,-144370.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.1242,1075.08,2011.97,8924.185,17962,0.9994,0.6496,0.1129,0.59,2.9,0.15,3,0.0005,0.0456,0.1297,0.03,0.27,0.007,1,0.0,0.0519
10,October,s953,fifo,9,5,3,17,20400,3097,17303,0.1518,0.991421568627451,0.9922505650629642,0.9912731896202971,60.50967477052575,106.60989246333334,24.0,151.0,20225,175,24,151,0.0086,1235.0,40800.0,42035.0,0.0,-300.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8428,37.49,77.5,79.889,263,0.9866,0.9344,0.9447,15.56,32.14,32.892,102,0.0134,0.546,0.8888,0.49,1.45,1.041,9,0.0,0.3622
10,October,s953,urgent_first,9,5,3,17,20400,3097,17303,0.1518,0.9908333333333333,1.0,0.989192625556262,62.09025023345454,180.52039425666666,0.0,187.0,20213,187,0,187,0.0092,935.0,40800.0,41735.0,300.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.8427,37.34,180.66,80.562,256,0.9949,0.9361,0.9447,17.14,130.39,36.65,107,0.0051,0.6276,0.8887,0.51,1.5,1.083,8,0.0,0.3596
10,October,s953,rl3_dqn,9,5,3,17,20400,3097,17303,0.1518,0.008676470588235294,0.052954472069744914,0.0007513148009015778,1078.2075870350786,1902.63385304663,2933.0,17290.0,2440,17960,670,17290,0.8804,145110.0,40800.0,185910.0,-143875.0,-144175.0,0.9983552631578947,0.9983552631578947,0.0,0.0,2432.0,2432.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6963,133,0.1104,1069.88,2006.18,8923.54,17962,0.9994,0.6441,0.1356,0.59,2.9,0.15,3,0.0005,0.0547,0.1298,0.03,0.27,0.007,1,0.0,0.052
10,October,s764,fifo,7,6,4,17,20400,3097,17303,0.1518,0.8099509803921568,0.24669034549564095,0.9107669190313818,438.63617069856235,755.20225806,2333.0,1544.0,18584,1816,272,1544,0.089,54380.0,40800.0,95180.0,0.0,-40750.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7033,133,0.9913,431.54,790.65,911.694,1875,0.9998,0.9965,0.7229,0.07,0.55,0.143,7,0.0001,0.2894,0.6126,0.05,0.4,0.102,5,0.0001,0.2452
10,October,s764,urgent_first,7,6,4,17,20400,3097,17303,0.1518,0.8663725490196078,1.0,0.8424550655955615,246.89901948807676,306.04014336666665,0.0,2726.0,18531,1869,0,1869,0.0916,13630.0,40800.0,54430.0,40750.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,133,0.9913,239.62,1283.14,936.07,1935,1.0,0.9965,0.7236,0.07,0.55,0.145,6,0.0,0.2896,0.6129,0.05,0.4,0.103,4,0.0,0.2453
10,October,s764,rl3_dqn,7,6,4,17,20400,3097,17303,0.1518,0.008431372549019607,0.051017113335485954,0.000809108247124776,1083.4109516650724,1906.3939784946006,2939.0,17289.0,2439,17961,672,17289,0.8804,145225.0,40800.0,186025.0,-90845.0,-131595.0,0.9979432332373509,0.9979432332373509,0.0,0.0,2431.0,2431.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6982,133,0.142,1075.08,2011.97,8924.185,17962,0.9994,0.6567,0.1129,0.59,2.9,0.15,3,0.0005,0.0456,0.0973,0.03,0.27,0.007,1,0.0,0.039
11,November,s19_11_6,fifo,19,11,6,36,33600,7481,26119,0.2226,0.9092857142857143,0.5927015104932496,0.9999617136950113,209.14750779919248,512.1751851833333,3047.0,1.0,33599,1,0,1,0.0,60945.0,86400.0,147345.0,0.0,-54530.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3573,134,0.8488,200.15,636.28,700.522,3056,0.9986,0.9393,0.7973,0.39,1.37,1.375,14,0.0009,0.32,0.7508,0.21,0.77,0.723,10,0.0004,0.3008
11,November,s19_11_6,urgent_first,19,11,6,36,33600,7481,26119,0.2226,0.9618154761904761,1.0,0.9508786706994908,216.62268860814507,852.8633333300003,0.0,1283.0,33599,1,0,1,0.0,6415.0,86400.0,92815.0,54530.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,134,0.8488,207.51,1195.52,726.297,3179,0.9997,0.9395,0.7973,0.49,1.67,1.705,24,0.0002,0.3197,0.7508,0.22,0.85,0.781,12,0.0001,0.3007
11,November,s19_11_6,rl3_dqn,19,11,6,36,33600,7481,26119,0.2226,0.002113095238095238,0.008287662077262397,0.00034457674489834985,4113.445975612171,7158.2148148148,7419.0,26110.0,1871,31729,5619,26110,0.9443,278930.0,86400.0,365330.0,-217985.0,-272515.0,0.9989270386266095,0.9989270386266095,0.0,0.0,1864.0,1864.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.7414,134,0.0525,4105.35,7374.13,16682.802,31727,0.9999,0.621,0.0527,0.41,2.47,0.081,3,0.0001,0.0212,0.05,0.02,0.13,0.004,1,0.0,0.02
