time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
1688.0,0,399,0,55,0,0,2,1,0,572,143,429,457,1,456
1689.0,0,398,1,56,0,0,2,1,0,572,143,429,458,1,457
1690.0,0,401,1,56,0,0,2,1,0,572,143,429,461,1,460
1691.0,1,401,1,56,0,0,2,1,0,572,143,429,462,2,460
1692.0,1,403,0,56,0,0,2,1,1,572,143,429,464,2,462
1693.0,0,404,0,56,1,0,2,1,1,572,143,429,465,2,463
1694.0,0,406,0,56,1,0,2,1,1,572,143,429,467,2,465
1695.0,0,407,0,55,0,1,2,1,1,573,143,430,467,2,465
1696.0,0,407,0,56,0,0,2,1,1,574,144,430,467,2,465
1697.0,0,407,0,55,0,0,2,1,1,575,144,431,466,2,464
1698.0,0,410,0,55,0,0,2,1,1,575,144,431,469,2,467
1699.0,0,411,0,55,0,0,2,1,0,576,144,432,469,2,467
1700.0,0,410,1,55,0,0,2,1,0,576,144,432,469,2,467
1701.0,0,411,1,55,0,0,2,1,0,576,144,432,470,2,468
1702.0,0,411,1,55,0,0,2,1,0,576,144,432,470,2,468
1703.0,0,412,1,55,0,0,2,1,1,576,144,432,472,2,470
1704.0,0,412,1,55,0,0,2,1,1,576,144,432,472,2,470
1705.0,0,413,1,55,0,0,2,1,0,577,144,433,472,2,470
1706.0,0,413,0,56,0,0,2,1,1,577,144,433,473,2,471
1707.0,0,414,0,56,0,0,2,1,0,578,145,433,473,1,472
1708.0,0,413,0,57,0,0,2,1,0,578,145,433,473,1,472
1709.0,0,413,0,57,0,0,2,1,0,578,145,433,473,1,472
1710.0,0,414,0,57,0,0,2,1,1,578,145,433,475,1,474
1711.0,0,414,0,58,0,0,2,1,1,578,145,433,476,1,475
1712.0,1,417,0,58,0,0,2,1,0,579,146,433,479,1,478
1713.0,1,418,0,58,0,0,2,1,0,579,146,433,480,1,479
1714.0,0,418,0,58,0,0,2,1,1,579,146,433,480,1,479
1715.0,0,419,0,58,0,0,2,1,0,580,146,434,480,1,479
1716.0,0,418,0,58,0,0,2,1,1,580,146,434,480,1,479
1717.0,0,420,0,58,0,0,2,1,0,581,146,435,481,1,480
1718.0,0,422,0,58,0,0,2,1,0,581,146,435,483,1,482
1719.0,0,422,0,57,0,0,2,1,1,581,146,435,483,1,482
1720.0,0,421,1,58,0,0,2,1,1,581,146,435,484,1,483
1721.0,0,422,1,58,0,0,2,1,0,582,146,436,484,1,483
1722.0,0,422,1,58,0,0,2,1,0,582,146,436,484,1,483
1723.0,0,421,0,59,0,0,2,1,1,582,146,436,484,1,483
1724.0,0,424,0,59,0,0,2,1,1,582,146,436,487,1,486
1725.0,0,425,0,60,0,0,2,1,1,583,146,437,489,2,487
1726.0,0,426,0,60,0,0,2,1,1,583,146,437,490,2,488
1727.0,0,428,0,59,0,0,2,1,1,584,147,437,491,1,490
1728.0,0,431,0,59,0,0,2,1,0,585,147,438,493,1,492
1729.0,0,432,0,59,0,0,2,1,1,585,147,438,495,2,493
1730.0,1,432,0,59,0,0,2,1,0,586,147,439,495,3,492
1731.0,1,433,0,59,0,0,2,1,0,586,147,439,496,3,493
1732.0,1,435,0,59,0,0,2,1,1,586,147,439,499,4,495
1733.0,1,437,0,59,0,0,2,1,0,587,148,439,500,3,497
1734.0,0,437,1,59,0,0,2,1,0,587,148,439,500,3,497
1735.0,0,438,1,59,0,0,2,1,0,587,148,439,501,3,498
1736.0,1,439,1,59,0,0,2,1,1,587,148,439,504,4,500
1737.0,2,439,1,59,0,0,2,1,0,588,148,440,504,5,499
1738.0,1,441,2,59,1,0,2,0,0,588,148,440,506,5,501
1739.0,1,442,1,59,0,0,2,1,1,588,148,440,507,5,502
1740.0,1,444,1,59,0,0,1,1,1,589,149,440,508,4,504
1741.0,1,444,1,59,0,0,2,1,1,589,149,440,509,5,504
1742.0,2,444,0,59,0,0,2,1,1,590,150,440,509,5,504
1743.0,3,444,0,59,0,0,2,1,0,591,151,440,509,5,504
1744.0,2,445,1,58,0,0,2,1,1,591,151,440,510,5,505
1745.0,1,445,1,59,0,0,2,1,0,592,152,440,509,4,505
1746.0,1,446,0,59,0,0,2,1,1,592,152,440,510,4,506
1747.0,0,448,1,59,0,0,2,1,0,593,152,441,511,4,507
1748.0,0,448,1,59,0,0,2,1,0,593,152,441,511,4,507
1749.0,0,448,0,59,0,0,2,1,1,593,152,441,511,4,507
1750.0,0,448,0,59,0,0,2,1,0,594,153,441,510,3,507
1751.0,0,446,1,59,0,0,2,1,1,594,153,441,510,3,507
1752.0,0,446,1,59,0,0,2,1,0,595,154,441,509,2,507
1753.0,0,447,1,60,0,0,2,1,0,595,154,441,511,2,509
1754.0,0,447,0,60,0,0,2,1,1,595,154,441,511,2,509
1755.0,0,447,0,60,0,0,2,1,0,596,155,441,510,1,509
1756.0,0,447,0,59,0,0,2,1,1,596,155,441,510,1,509
1757.0,0,446,0,60,0,0,2,1,0,597,156,441,509,0,509
1758.0,0,446,0,60,0,0,2,1,1,597,156,441,510,0,510
1759.0,0,446,0,60,0,0,2,1,0,598,156,442,509,0,509
1760.0,0,447,0,59,0,0,2,1,1,598,156,442,510,0,510
1761.0,0,448,0,59,0,0,2,1,0,599,156,443,510,0,510
1762.0,0,447,0,60,0,0,2,1,0,599,156,443,510,0,510
1763.0,0,448,0,59,0,0,2,1,1,599,156,443,511,0,511
1764.0,0,448,0,60,0,0,2,1,0,600,156,444,511,0,511
1765.0,0,448,0,60,0,0,2,1,0,600,156,444,511,0,511
1766.0,0,447,0,61,0,0,2,1,1,600,156,444,512,0,512
1767.0,1,447,0,61,0,0,2,1,1,600,156,444,513,1,512
1768.0,1,448,0,61,0,0,2,1,0,601,156,445,513,1,512
1769.0,0,448,0,61,0,0,2,1,1,601,156,445,513,1,512
1770.0,0,448,0,61,0,0,2,1,0,602,156,446,512,1,511
1771.0,0,449,0,61,0,0,2,1,0,602,156,446,513,1,512
1772.0,0,449,0,60,0,0,2,1,1,602,156,446,513,1,512
1773.0,0,448,1,60,0,0,2,1,1,602,156,446,513,1,512
1774.0,0,448,0,60,0,0,2,1,1,603,156,447,512,1,511
1775.0,0,449,0,60,0,0,2,1,0,604,156,448,512,1,511
1776.0,0,448,0,60,0,0,2,1,1,604,156,448,512,1,511
1777.0,0,448,0,60,0,0,2,1,0,605,157,448,511,0,511
1778.0,0,449,0,61,0,0,2,1,0,605,157,448,513,0,513
1779.0,0,449,0,60,0,0,2,1,1,605,157,448,513,0,513
1780.0,0,449,0,60,0,0,2,1,0,606,157,449,512,0,512
1781.0,0,449,0,59,0,0,2,1,0,607,157,450,511,0,511
1782.0,0,449,0,59,0,0,2,1,0,607,157,450,511,0,511
1783.0,0,448,0,61,0,0,2,1,0,607,157,450,512,0,512
1784.0,1,448,0,61,0,0,2,1,0,607,157,450,513,1,512
1785.0,0,448,0,62,0,0,2,1,0,607,157,450,513,1,512
1786.0,0,447,0,62,0,0,2,1,1,607,157,450,513,1,512
1787.0,0,448,0,62,0,0,2,1,1,607,157,450,514,1,513
1788.0,0,449,0,62,0,0,2,1,1,607,157,450,515,1,514
1789.0,0,448,0,62,0,0,2,1,1,608,157,451,514,1,513
1790.0,0,449,0,62,0,0,2,1,0,609,157,452,514,1,513
1791.0,0,449,0,62,0,0,2,1,0,609,157,452,514,1,513
1792.0,0,449,0,61,0,0,2,1,1,609,157,452,514,1,513
1793.0,0,450,0,61,0,0,2,1,0,610,158,452,514,0,514
1794.0,0,450,0,60,0,0,2,1,1,610,158,452,514,0,514
1795.0,0,451,0,60,0,0,2,1,0,611,158,453,514,0,514
1796.0,0,450,0,60,0,0,2,1,1,611,158,453,514,0,514
1797.0,0,450,0,60,0,0,2,1,0,612,158,454,513,0,513
1798.0,0,451,0,59,0,0,2,1,1,612,158,454,514,0,514
1799.0,0,451,0,60,0,0,2,1,0,613,158,455,514,0,514
1800.0,0,451,0,59,0,0,2,1,1,613,158,455,514,0,514
1801.0,0,451,0,59,0,0,2,1,0,614,158,456,513,0,513
1802.0,0,451,0,59,0,0,2,1,0,614,158,456,513,0,513
1803.0,0,452,0,58,0,0,2,1,1,614,158,456,514,0,514
1804.0,0,450,0,60,0,0,2,1,0,615,158,457,513,0,513
1805.0,0,452,0,59,0,0,2,1,1,615,158,457,515,0,515
1806.0,0,452,0,59,0,0,2,1,1,615,158,457,515,0,515
1807.0,0,452,0,58,0,0,2,1,1,616,158,458,514,0,514
1808.0,0,452,0,57,0,0,2,1,1,617,158,459,513,0,513
1809.0,0,453,0,57,0,0,2,1,0,618,158,460,513,0,513
1810.0,0,454,0,57,0,0,2,1,0,618,158,460,514,0,514
1811.0,0,455,0,57,0,0,2,1,0,618,158,460,515,0,515
1812.0,0,454,0,58,0,0,2,1,0,618,158,460,515,0,515
1813.0,0,454,0,57,0,0,2,1,1,618,158,460,515,0,515
1814.0,0,454,0,57,0,0,2,1,0,619,158,461,514,0,514
1815.0,0,454,0,56,0,0,2,1,1,619,158,461,514,0,514
1816.0,0,454,0,57,0,0,2,1,1,619,158,461,515,0,515
1817.0,0,454,0,57,0,0,2,1,0,620,158,462,514,0,514
1818.0,0,454,0,57,0,0,2,1,0,620,158,462,514,0,514
1819.0,0,455,0,57,0,0,2,1,0,620,158,462,515,0,515
1820.0,0,455,0,57,0,0,2,1,0,620,158,462,515,0,515
1821.0,0,455,0,57,0,0,2,1,1,620,158,462,516,0,516
1822.0,0,455,0,57,0,0,2,1,1,620,158,462,516,0,516
1823.0,0,455,0,56,0,1,2,1,1,620,158,462,516,0,516
1824.0,0,456,0,56,0,0,2,1,1,621,158,463,516,0,516
1825.0,0,455,0,58,0,0,2,1,0,622,158,464,516,0,516
1826.0,0,458,0,57,0,0,2,1,1,622,158,464,519,0,519
1827.0,0,459,0,57,0,0,2,1,0,623,158,465,519,0,519
1828.0,0,457,0,59,0,0,2,1,0,623,158,465,519,0,519
1829.0,0,458,0,58,0,0,2,1,1,623,158,465,520,0,520
1830.0,0,457,0,59,0,0,2,1,1,623,158,465,520,0,520
1831.0,0,457,0,58,0,0,2,1,1,624,158,466,519,0,519
1832.0,1,456,0,59,0,0,2,1,1,624,158,466,520,1,519
1833.0,0,456,0,59,0,0,2,1,1,625,158,467,519,1,518
1834.0,0,456,0,59,0,0,2,1,0,626,158,468,518,1,517
1835.0,0,455,0,59,0,0,2,1,1,626,158,468,518,1,517
1836.0,0,455,0,59,0,0,2,1,1,626,158,468,518,1,517
1837.0,0,454,1,59,0,0,2,1,0,627,158,469,517,1,516
1838.0,0,455,1,59,0,0,2,1,0,627,158,469,518,1,517
1839.0,0,456,1,59,0,0,2,1,0,627,158,469,519,1,518
1840.0,0,456,0,59,0,0,2,1,1,627,158,469,519,1,518
1841.0,0,454,0,61,0,0,2,1,1,627,158,469,519,1,518
1842.0,0,455,0,61,0,0,2,1,0,628,158,470,519,1,518
1843.0,0,456,0,60,0,0,2,1,1,628,158,470,520,1,519
1844.0,0,456,0,60,0,0,2,1,0,629,159,470,519,0,519
1845.0,0,457,0,60,0,0,2,1,0,629,159,470,520,0,520
1846.0,0,458,0,60,0,0,2,1,0,629,159,470,521,0,521
1847.0,0,460,0,59,0,0,2,1,1,629,159,470,523,0,523
1848.0,0,460,0,59,0,0,2,1,1,629,159,470,523,0,523
1849.0,0,459,0,60,0,0,1,1,1,630,159,471,522,0,522
1850.0,0,458,0,60,0,0,2,1,0,631,159,472,521,0,521
1851.0,0,458,0,60,0,0,2,1,0,631,159,472,521,0,521
1852.0,0,457,0,60,0,0,2,1,1,631,159,472,521,0,521
1853.0,0,458,0,60,0,0,2,1,1,631,159,472,522,0,522
1854.0,0,458,0,60,0,0,2,1,0,632,159,473,521,0,521
1855.0,0,456,0,62,0,0,2,1,0,632,159,473,521,0,521
1856.0,1,456,0,62,0,0,2,1,0,632,159,473,522,1,521
1857.0,1,456,0,61,0,0,2,1,1,632,159,473,522,1,521
1858.0,0,456,0,62,0,0,2,1,0,633,159,474,521,1,520
1859.0,0,456,0,62,0,0,2,1,0,633,159,474,521,1,520
1860.0,0,455,0,62,0,0,2,1,1,633,159,474,521,1,520
1861.0,0,455,0,62,0,0,2,1,0,634,159,475,520,1,519
1862.0,1,454,1,61,0,0,2,1,1,634,159,475,521,2,519
1863.0,1,455,0,61,0,0,2,1,1,635,159,476,521,2,519
1864.0,1,456,0,61,0,0,2,1,1,635,159,476,522,2,520
1865.0,2,457,0,60,0,0,2,1,1,636,159,477,523,3,520
1866.0,1,458,0,61,0,0,2,1,1,636,159,477,524,3,521
1867.0,1,459,0,61,0,0,2,1,0,637,160,477,524,2,522
1868.0,1,459,0,60,0,0,2,1,1,637,160,477,524,2,522
1869.0,0,461,0,61,0,0,2,1,0,638,160,478,525,2,523
1870.0,0,460,1,61,0,0,2,1,0,638,160,478,525,2,523
1871.0,0,460,0,61,0,0,2,1,1,638,160,478,525,2,523
1872.0,0,460,0,61,0,0,2,1,0,639,160,479,524,2,522
1873.0,0,460,0,61,0,0,2,1,0,639,160,479,524,2,522
1874.0,0,460,0,62,0,0,2,1,1,639,160,479,526,2,524
1875.0,0,460,0,62,0,0,2,1,0,640,161,479,525,1,524
1876.0,0,460,0,61,0,0,2,1,1,640,161,479,525,1,524
1877.0,0,460,0,62,0,0,2,1,1,640,161,479,526,1,525
1878.0,0,460,0,62,0,0,2,1,0,641,162,479,525,0,525
1879.0,0,459,0,63,0,0,2,1,0,641,162,479,525,0,525
1880.0,0,461,0,62,0,0,2,1,1,641,162,479,527,0,527
1881.0,0,462,0,63,0,0,2,1,1,641,162,479,529,0,529
1882.0,0,462,0,62,0,0,2,1,1,642,162,480,528,0,528
1883.0,0,462,0,62,0,0,2,1,0,643,162,481,527,0,527
1884.0,1,462,0,62,0,0,2,1,0,643,162,481,528,1,527
1885.0,0,463,0,62,0,0,2,1,1,643,162,481,529,1,528
1886.0,0,465,0,62,0,0,2,1,0,644,162,482,530,1,529
1887.0,0,467,0,62,0,0,2,1,0,644,162,482,532,1,531
1888.0,0,469,0,61,0,0,2,1,1,644,162,482,534,1,533
1889.0,0,472,1,61,0,0,2,1,1,644,162,482,538,1,537
1890.0,0,473,1,61,0,0,2,1,0,645,162,483,538,1,537
1891.0,0,475,1,62,0,0,2,1,0,645,162,483,541,1,540
1892.0,0,476,1,63,0,0,2,1,0,645,162,483,543,1,542
1893.0,0,477,1,63,0,0,2,1,0,645,162,483,544,1,543
1894.0,1,479,0,63,0,0,2,1,1,645,162,483,547,2,545
1895.0,0,479,0,64,0,0,2,1,1,645,162,483,547,2,545
1896.0,0,482,0,63,0,0,2,1,1,646,162,484,549,2,547
1897.0,0,482,0,64,0,0,1,1,1,646,162,484,549,2,547
1898.0,1,485,0,63,0,0,2,1,1,647,163,484,553,2,551
1899.0,1,485,0,63,0,0,2,1,0,648,163,485,552,2,550
1900.0,1,485,1,63,0,0,1,1,0,648,163,485,552,2,550
1901.0,0,485,1,63,0,0,2,1,0,648,163,485,552,2,550
1902.0,0,484,0,64,0,0,2,1,1,648,163,485,552,2,550
1903.0,0,484,0,64,0,0,2,1,0,649,163,486,551,2,549
1904.0,0,483,1,64,0,0,2,1,0,649,163,486,551,2,549
1905.0,0,482,0,65,0,0,2,1,1,649,163,486,551,2,549
1906.0,0,482,0,65,0,0,2,1,1,649,163,486,551,2,549
1907.0,0,481,0,65,0,0,2,1,1,650,164,486,550,1,549
1908.0,0,481,0,65,0,0,2,1,1,650,164,486,550,1,549
1909.0,0,481,0,65,0,0,2,1,0,651,165,486,549,0,549
1910.0,0,481,0,64,0,0,2,1,1,651,165,486,549,0,549
1911.0,0,481,0,64,0,0,2,1,1,651,165,486,549,0,549
1912.0,0,481,0,64,0,0,2,1,0,652,165,487,548,0,548
1913.0,0,481,0,64,0,0,2,1,0,652,165,487,548,0,548
1914.0,0,481,0,63,0,0,2,1,1,652,165,487,548,0,548
1915.0,0,480,0,64,0,0,2,1,1,652,165,487,548,0,548
1916.0,0,480,0,63,0,0,2,1,1,653,165,488,547,0,547
1917.0,0,480,0,63,0,0,2,1,0,654,165,489,546,0,546
1918.0,0,479,0,63,0,0,2,1,1,654,165,489,546,0,546
1919.0,0,479,0,63,0,0,2,1,0,655,165,490,545,0,545
1920.0,0,478,0,63,0,0,2,1,1,655,165,490,545,0,545
1921.0,0,478,0,63,0,0,2,1,1,655,165,490,545,0,545
1922.0,0,477,0,64,0,0,2,1,0,656,165,491,544,0,544
1923.0,0,477,0,63,0,0,2,1,1,656,165,491,544,0,544
1924.0,0,477,0,63,0,0,2,1,0,657,165,492,543,0,543
1925.0,0,477,0,62,0,0,2,1,1,657,165,492,543,0,543
1926.0,0,476,0,63,0,0,2,1,0,658,165,493,542,0,542
1927.0,0,476,0,63,0,0,2,1,0,658,165,493,542,0,542
1928.0,0,476,0,62,0,0,2,1,1,658,165,493,542,0,542
1929.0,0,475,0,63,0,0,2,1,1,658,165,493,542,0,542
1930.0,0,475,0,63,0,0,2,1,0,659,165,494,541,0,541
1931.0,0,475,0,63,0,0,2,1,0,659,165,494,541,0,541
1932.0,0,475,0,62,0,0,2,1,1,659,165,494,541,0,541
1933.0,0,475,0,61,0,0,2,1,1,660,165,495,540,0,540
1934.0,0,474,0,62,0,0,2,1,0,661,165,496,539,0,539
1935.0,0,474,0,62,0,0,2,1,0,661,165,496,539,0,539
1936.0,0,474,0,62,0,0,2,1,0,661,165,496,539,0,539
1937.0,0,474,0,61,0,0,2,1,1,661,165,496,539,0,539
1938.0,0,473,0,62,0,0,2,1,0,662,165,497,538,0,538
1939.0,0,473,0,61,0,0,2,1,1,662,165,497,538,0,538
1940.0,0,472,0,62,0,0,2,1,0,663,165,498,537,0,537
1941.0,0,472,0,62,0,0,2,1,0,663,165,498,537,0,537
1942.0,0,472,0,61,0,0,2,1,1,663,165,498,537,0,537
1943.0,0,471,0,62,0,0,2,1,1,663,165,498,537,0,537
1944.0,0,471,0,62,0,0,2,1,0,664,165,499,536,0,536
1945.0,0,471,0,62,0,0,2,1,0,664,165,499,536,0,536
1946.0,0,470,0,62,0,0,2,1,1,664,165,499,536,0,536
1947.0,0,469,0,63,0,0,2,1,1,664,165,499,536,0,536
1948.0,0,469,0,62,0,0,2,1,1,665,165,500,535,0,535
1949.0,0,469,0,62,0,0,2,1,0,666,165,501,534,0,534
1950.0,0,467,0,64,0,0,2,1,0,666,165,501,534,0,534
1951.0,0,466,0,64,0,0,2,1,1,666,165,501,534,0,534
1952.0,0,466,0,64,0,0,2,1,0,667,165,502,533,0,533
1953.0,0,466,0,64,0,0,2,1,0,667,165,502,533,0,533
1954.0,0,465,0,64,0,0,2,1,1,667,165,502,533,0,533
1955.0,0,464,0,65,0,0,2,1,1,667,165,502,533,0,533
1956.0,0,464,0,65,0,0,2,1,0,668,165,503,532,0,532
1957.0,0,463,0,65,0,0,2,1,1,668,165,503,532,0,532
1958.0,0,463,0,65,0,0,2,1,1,668,165,503,532,0,532
1959.0,0,462,0,66,0,0,2,1,0,669,165,504,531,0,531
1960.0,0,462,0,65,0,0,2,1,1,669,165,504,531,0,531
1961.0,0,461,0,65,0,1,2,1,1,669,165,504,531,0,531
1962.0,0,461,0,65,0,0,2,1,1,670,165,505,530,0,530
1963.0,0,461,0,65,0,0,2,1,0,671,165,506,529,0,529
1964.0,0,461,0,64,0,0,2,1,1,671,165,506,529,0,529
1965.0,0,459,0,66,0,0,2,1,0,672,165,507,528,0,528
1966.0,0,459,0,65,0,0,2,1,1,672,165,507,528,0,528
1967.0,0,459,0,65,0,0,2,1,0,673,165,508,527,0,527
1968.0,0,459,0,65,0,0,2,1,0,673,165,508,527,0,527
1969.0,0,459,0,65,0,0,2,1,0,673,165,508,527,0,527
1970.0,0,457,0,67,0,0,2,1,0,673,165,508,527,0,527
1971.0,0,457,0,67,0,0,2,1,0,673,165,508,527,0,527
1972.0,0,457,0,66,0,0,2,1,1,673,165,508,527,0,527
1973.0,0,456,0,67,0,0,2,1,1,673,165,508,527,0,527
1974.0,0,456,0,67,0,0,2,1,0,674,165,509,526,0,526
1975.0,0,456,0,66,0,0,2,1,1,674,165,509,526,0,526
1976.0,0,456,0,66,0,0,2,1,0,675,165,510,525,0,525
1977.0,0,456,0,66,0,0,2,1,0,675,165,510,525,0,525
1978.0,0,456,0,65,0,0,2,1,1,675,165,510,525,0,525
1979.0,0,455,0,66,0,0,2,1,1,675,165,510,525,0,525
1980.0,0,454,0,67,0,0,2,1,0,676,165,511,524,0,524
1981.0,0,454,0,66,0,0,2,1,1,676,165,511,524,0,524
1982.0,0,454,0,66,0,0,2,1,0,677,165,512,523,0,523
1983.0,0,454,0,65,0,0,2,1,1,677,165,512,523,0,523
1984.0,0,452,0,67,0,0,2,1,0,678,165,513,522,0,522
1985.0,0,452,0,67,0,0,2,1,0,678,165,513,522,0,522
1986.0,0,451,0,67,0,0,2,1,1,678,165,513,522,0,522
1987.0,0,451,0,67,0,0,2,1,0,679,165,514,521,0,521
1988.0,0,451,0,67,0,0,2,1,0,679,165,514,521,0,521
1989.0,0,451,0,67,0,0,2,1,0,679,165,514,521,0,521
1990.0,0,451,0,67,0,0,2,1,0,679,165,514,521,0,521
1991.0,0,450,0,67,0,0,2,1,1,679,165,514,521,0,521
1992.0,0,450,0,67,0,0,2,1,0,680,165,515,520,0,520
1993.0,0,450,0,66,0,0,2,1,1,680,165,515,520,0,520
1994.0,0,450,0,66,0,0,2,1,1,680,165,515,520,0,520
1995.0,0,449,0,66,0,0,2,1,1,681,165,516,519,0,519
1996.0,0,449,0,66,0,0,2,1,0,682,165,517,518,0,518
1997.0,0,448,0,67,0,0,2,1,0,682,165,517,518,0,518
1998.0,0,448,0,67,0,0,2,1,0,682,165,517,518,0,518
1999.0,0,448,0,67,0,0,2,1,0,682,165,517,518,0,518
2000.0,0,447,0,68,0,0,2,1,0,682,165,517,518,0,518
2001.0,0,447,0,68,0,0,2,1,0,682,165,517,518,0,518
2002.0,0,447,0,67,0,0,2,1,1,682,165,517,518,0,518
2003.0,0,445,0,69,0,0,2,1,1,682,165,517,518,0,518
2004.0,0,445,0,69,0,0,2,1,1,682,165,517,518,0,518
2005.0,0,445,0,69,0,0,2,1,0,683,165,518,517,0,517
2006.0,0,445,0,68,0,0,2,1,1,683,165,518,517,0,517
2007.0,0,445,0,68,0,0,2,1,0,684,165,519,516,0,516
2008.0,0,445,0,68,0,0,2,1,0,684,165,519,516,0,516
2009.0,0,444,0,68,0,0,2,1,1,684,165,519,516,0,516
2010.0,0,444,0,68,0,0,2,1,1,684,165,519,516,0,516
2011.0,0,444,0,68,0,0,2,1,1,684,165,519,516,0,516
2012.0,0,444,0,67,0,0,2,1,1,685,165,520,515,0,515
2013.0,0,443,0,68,0,0,2,1,1,685,165,520,515,0,515
2014.0,0,443,0,68,0,0,2,1,0,686,165,521,514,0,514
2015.0,0,442,0,69,0,0,2,1,0,686,165,521,514,0,514
2016.0,0,441,0,70,0,0,2,1,0,686,165,521,514,0,514
2017.0,0,440,0,71,0,0,2,1,0,686,165,521,514,0,514
2018.0,0,440,0,71,0,0,2,1,0,686,165,521,514,0,514
2019.0,0,440,0,70,0,0,2,1,1,686,165,521,514,0,514
2020.0,0,440,0,70,0,0,2,1,1,686,165,521,514,0,514
2021.0,0,440,0,69,0,1,2,1,1,686,165,521,514,0,514
2022.0,0,439,0,70,0,0,2,1,1,687,165,522,513,0,513
2023.0,0,438,0,70,0,0,2,1,1,688,165,523,512,0,512
2024.0,0,438,0,70,0,0,2,1,1,688,165,523,512,0,512
2025.0,0,437,0,71,0,0,2,1,0,689,165,524,511,0,511
2026.0,0,437,0,70,0,0,2,1,1,689,165,524,511,0,511
2027.0,0,437,0,69,0,1,2,1,1,689,165,524,511,0,511
2028.0,0,436,0,70,0,0,2,1,0,691,165,526,509,0,509
2029.0,0,435,0,71,0,0,2,1,0,691,165,526,509,0,509
2030.0,0,435,0,70,0,0,2,1,1,691,165,526,509,0,509
2031.0,0,435,0,69,0,0,2,1,1,692,165,527,508,0,508
2032.0,0,434,0,70,0,0,2,1,1,692,165,527,508,0,508
2033.0,0,434,0,69,0,0,2,1,1,693,165,528,507,0,507
2034.0,0,433,0,70,0,0,2,1,0,694,165,529,506,0,506
2035.0,0,433,0,70,0,0,2,1,0,694,165,529,506,0,506
2036.0,0,432,0,71,0,0,2,1,0,694,165,529,506,0,506
2037.0,0,431,0,72,0,0,2,1,0,694,165,529,506,0,506
2038.0,0,431,0,71,0,0,2,1,1,694,165,529,506,0,506
2039.0,0,431,0,71,0,0,2,1,0,695,165,530,505,0,505
2040.0,0,430,0,71,0,0,2,1,1,695,165,530,505,0,505
2041.0,0,430,0,71,0,0,2,1,0,696,165,531,504,0,504
2042.0,0,430,0,71,0,0,2,1,0,696,165,531,504,0,504
2043.0,0,428,0,72,0,0,2,1,1,696,165,531,504,0,504
2044.0,0,428,0,72,0,0,2,1,1,696,165,531,504,0,504
2045.0,0,428,0,72,0,0,2,1,0,697,165,532,503,0,503
2046.0,0,428,0,72,0,0,2,1,0,697,165,532,503,0,503
2047.0,0,428,0,71,0,0,2,1,1,697,165,532,503,0,503
2048.0,0,427,0,72,0,0,2,1,1,697,165,532,503,0,503
2049.0,0,427,0,71,0,0,2,1,1,698,165,533,502,0,502
2050.0,0,426,0,72,0,0,2,1,0,699,165,534,501,0,501
2051.0,0,426,0,71,0,0,2,1,1,699,165,534,501,0,501
2052.0,0,426,0,71,0,0,2,1,0,700,165,535,500,0,500
2053.0,0,424,0,72,0,0,2,1,1,700,165,535,500,0,500
2054.0,0,424,0,72,0,0,2,1,1,700,165,535,500,0,500
2055.0,0,424,0,71,0,0,2,1,1,701,165,536,499,0,499
2056.0,0,424,0,71,0,0,2,1,0,702,165,537,498,0,498
2057.0,0,424,0,70,0,0,2,1,1,702,165,537,498,0,498
2058.0,0,424,0,70,0,0,2,1,1,702,165,537,498,0,498
2059.0,0,424,0,70,0,0,2,1,0,703,165,538,497,0,497
2060.0,0,424,0,69,0,0,2,1,1,703,165,538,497,0,497
2061.0,0,423,0,70,0,0,2,1,0,704,165,539,496,0,496
2062.0,0,422,0,71,0,0,2,1,0,704,165,539,496,0,496
2063.0,0,422,0,71,0,0,2,1,0,704,165,539,496,0,496
2064.0,0,422,0,70,0,0,2,1,1,704,165,539,496,0,496
2065.0,0,422,0,70,0,0,2,1,1,704,165,539,496,0,496
2066.0,0,421,0,71,0,0,2,1,1,704,165,539,496,0,496
2067.0,0,421,0,70,0,0,2,1,1,705,165,540,495,0,495
2068.0,0,421,0,70,0,0,2,1,0,706,165,541,494,0,494
2069.0,0,420,0,70,0,0,2,1,1,706,165,541,494,0,494
2070.0,0,420,0,70,0,0,2,1,0,707,165,542,493,0,493
2071.0,0,420,0,69,0,0,2,1,1,707,165,542,493,0,493
2072.0,0,420,0,69,0,0,2,1,0,708,165,543,492,0,492
2073.0,0,419,0,69,0,0,2,1,1,708,165,543,492,0,492
2074.0,0,419,0,69,0,0,2,1,1,708,165,543,492,0,492
2075.0,0,419,0,68,0,0,2,1,1,709,165,544,491,0,491
2076.0,0,419,0,68,0,0,2,1,0,710,165,545,490,0,490
2077.0,0,418,0,69,0,0,2,1,0,710,165,545,490,0,490
2078.0,0,418,0,69,0,0,2,1,0,710,165,545,490,0,490
2079.0,0,417,0,70,0,0,2,1,0,710,165,545,490,0,490
2080.0,0,416,0,70,0,0,2,1,1,710,165,545,490,0,490
2081.0,0,416,0,70,0,0,2,1,1,710,165,545,490,0,490
2082.0,0,416,0,69,0,1,2,1,1,710,165,545,490,0,490
2083.0,0,416,0,69,0,0,2,1,1,711,165,546,489,0,489
