time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
2796.0,18,125,8,95,0,0,2,1,1,950,138,812,250,27,223
2797.0,18,124,8,96,0,0,2,1,0,951,138,813,249,27,222
2798.0,18,123,9,96,0,0,2,1,0,951,138,813,249,27,222
2799.0,18,123,9,96,0,0,2,1,0,951,138,813,249,27,222
2800.0,18,123,9,95,0,0,2,1,1,951,138,813,249,27,222
2801.0,18,123,9,95,0,0,2,1,1,951,138,813,249,27,222
2802.0,18,123,9,95,0,0,2,1,0,952,138,814,248,27,221
2803.0,18,123,8,95,0,0,2,1,1,952,138,814,248,27,221
2804.0,18,122,8,96,0,0,2,1,0,953,138,815,247,27,220
2805.0,18,122,8,95,0,0,2,1,1,953,138,815,247,27,220
2806.0,18,121,8,96,0,0,2,1,0,954,139,815,246,26,220
2807.0,18,121,8,95,0,0,2,1,1,954,139,815,246,26,220
2808.0,18,121,8,95,0,0,2,1,0,955,139,816,245,26,219
2809.0,18,120,8,96,0,0,2,1,0,955,139,816,245,26,219
2810.0,18,120,8,96,0,0,2,1,0,955,139,816,245,26,219
2811.0,18,120,8,96,0,0,2,1,0,955,139,816,245,26,219
2812.0,18,120,8,96,0,0,2,1,0,955,139,816,245,26,219
2813.0,18,119,8,97,0,0,2,1,0,955,139,816,245,26,219
2814.0,18,119,8,96,0,0,2,1,1,955,139,816,245,26,219
2815.0,18,119,8,96,0,0,2,1,1,955,139,816,245,26,219
2816.0,18,119,8,96,0,0,2,1,1,955,139,816,245,26,219
2817.0,18,118,8,97,0,0,2,1,1,955,139,816,245,26,219
2818.0,18,118,8,96,0,0,2,1,1,956,139,817,244,26,218
2819.0,18,118,8,96,0,0,2,1,0,957,139,818,243,26,217
2820.0,18,118,8,96,0,0,2,1,0,957,139,818,243,26,217
2821.0,18,117,8,97,0,0,2,1,0,957,139,818,243,26,217
2822.0,18,117,8,97,0,0,2,1,0,957,139,818,243,26,217
2823.0,18,117,8,97,0,0,2,1,0,957,139,818,243,26,217
2824.0,18,116,8,98,0,0,2,1,0,957,139,818,243,26,217
2825.0,18,116,8,97,0,0,2,1,1,957,139,818,243,26,217
2826.0,18,116,8,97,0,0,2,1,1,957,139,818,243,26,217
2827.0,18,116,8,97,0,0,2,1,0,958,139,819,242,26,216
2828.0,18,115,8,97,0,0,2,1,1,958,139,819,242,26,216
2829.0,18,115,8,97,0,0,2,1,0,959,139,820,241,26,215
2830.0,18,115,8,96,0,0,2,1,1,959,139,820,241,26,215
2831.0,18,114,8,97,0,0,2,1,0,960,139,821,240,26,214
2832.0,18,114,8,97,0,0,2,1,0,960,139,821,240,26,214
2833.0,18,114,8,97,0,0,2,1,0,960,139,821,240,26,214
2834.0,18,113,8,97,0,0,2,1,1,960,139,821,240,26,214
2835.0,18,113,8,97,0,0,2,1,1,960,139,821,240,26,214
2836.0,18,113,8,96,0,0,2,1,1,961,139,822,239,26,213
2837.0,17,113,8,97,0,0,2,1,1,961,139,822,239,26,213
2838.0,17,113,8,96,0,0,2,1,1,962,139,823,238,26,212
2839.0,17,113,8,96,0,0,2,1,1,962,139,823,238,26,212
2840.0,17,112,8,97,0,0,2,1,0,963,139,824,237,26,211
2841.0,17,111,9,96,0,0,2,1,1,963,139,824,237,26,211
2842.0,17,111,9,95,0,0,2,1,1,964,139,825,236,26,210
2843.0,17,111,9,95,0,0,2,1,0,965,139,826,235,26,209
2844.0,17,111,9,95,0,0,2,1,0,965,139,826,235,26,209
2845.0,17,110,9,96,0,0,2,1,0,965,139,826,235,26,209
2846.0,17,110,9,96,0,0,2,1,0,965,139,826,235,26,209
2847.0,17,109,9,97,0,0,2,1,0,965,139,826,235,26,209
2848.0,17,109,9,97,0,0,2,1,0,965,139,826,235,26,209
2849.0,17,109,9,96,0,0,2,1,1,965,139,826,235,26,209
2850.0,17,109,9,96,0,0,2,1,1,965,139,826,235,26,209
2851.0,17,109,9,96,0,0,2,1,1,965,139,826,235,26,209
2852.0,17,108,9,96,0,1,2,1,1,965,139,826,235,26,209
2853.0,17,107,9,97,0,0,2,1,1,966,139,827,234,26,208
2854.0,17,107,9,97,0,0,2,1,0,967,139,828,233,26,207
2855.0,17,106,9,97,0,0,2,1,1,967,139,828,233,26,207
2856.0,17,106,9,97,0,0,2,1,1,967,139,828,233,26,207
2857.0,17,106,9,97,0,0,2,1,0,968,139,829,232,26,206
2858.0,17,105,9,97,0,0,2,1,1,968,139,829,232,26,206
2859.0,16,105,9,98,0,0,2,1,0,969,139,830,231,26,205
2860.0,16,105,9,97,0,0,2,1,1,969,139,830,231,26,205
2861.0,16,105,9,97,0,0,2,1,0,970,139,831,230,26,204
2862.0,16,104,10,97,0,0,2,1,0,970,139,831,230,26,204
2863.0,16,104,10,96,0,0,2,1,1,970,139,831,230,26,204
2864.0,16,104,10,96,0,0,2,1,0,971,139,832,229,26,203
2865.0,15,104,10,96,0,0,2,1,1,971,139,832,229,26,203
2866.0,15,104,10,96,0,0,2,1,1,971,139,832,229,26,203
2867.0,15,104,10,95,0,0,2,1,1,972,139,833,228,26,202
2868.0,15,104,10,95,0,0,2,1,0,973,139,834,227,26,201
2869.0,15,104,10,95,0,0,2,1,0,973,139,834,227,26,201
2870.0,15,103,10,95,0,0,2,1,1,973,139,834,227,26,201
2871.0,15,103,10,95,0,0,2,1,0,974,139,835,226,26,200
2872.0,15,103,10,95,0,0,2,1,0,974,139,835,226,26,200
2873.0,15,102,10,95,0,0,2,1,1,974,139,835,226,26,200
2874.0,15,102,10,95,0,0,2,1,0,975,140,835,225,25,200
2875.0,15,102,10,95,0,0,2,1,0,975,140,835,225,25,200
2876.0,15,101,10,95,0,0,2,1,1,975,140,835,225,25,200
2877.0,15,101,10,94,0,0,2,1,1,976,140,836,224,25,199
2878.0,14,101,10,95,0,0,2,1,0,977,140,837,223,25,198
2879.0,14,101,10,95,0,0,2,1,0,977,140,837,223,25,198
2880.0,14,101,10,95,0,0,2,1,0,977,140,837,223,25,198
2881.0,14,99,11,95,0,0,2,1,1,977,140,837,223,25,198
2882.0,14,99,11,95,0,0,2,1,1,977,140,837,223,25,198
2883.0,14,99,11,95,0,0,2,1,0,978,140,838,222,25,197
2884.0,14,99,11,94,0,0,2,1,1,978,140,838,222,25,197
2885.0,14,99,11,94,0,0,2,1,1,978,140,838,222,25,197
2886.0,14,99,11,94,0,0,2,1,0,979,140,839,221,25,196
2887.0,14,99,11,93,0,0,2,1,1,979,140,839,221,25,196
2888.0,14,99,11,93,0,0,2,1,1,979,140,839,221,25,196
2889.0,14,97,11,95,0,0,2,1,0,980,140,840,220,25,195
2890.0,14,97,11,94,0,0,2,1,1,980,140,840,220,25,195
2891.0,14,97,11,94,0,0,2,1,0,981,140,841,219,25,194
2892.0,14,96,11,95,0,0,2,1,0,981,140,841,219,25,194
2893.0,13,96,11,95,0,0,2,1,1,981,140,841,219,25,194
2894.0,13,96,11,94,0,0,2,1,1,982,140,842,218,25,193
2895.0,13,96,11,94,0,0,2,1,0,983,140,843,217,25,192
2896.0,12,95,12,95,0,0,2,1,0,983,140,843,217,25,192
2897.0,12,95,12,94,0,0,2,1,1,983,140,843,217,25,192
2898.0,12,95,12,94,0,0,2,1,0,984,140,844,216,25,191
2899.0,12,95,12,93,0,0,2,1,1,984,140,844,216,25,191
2900.0,12,94,13,93,0,0,2,1,1,984,140,844,216,25,191
2901.0,12,94,13,93,0,0,2,1,0,985,140,845,215,25,190
2902.0,12,94,13,92,0,0,2,1,1,985,140,845,215,25,190
2903.0,12,94,13,92,0,0,2,1,0,986,140,846,214,25,189
2904.0,12,94,13,91,0,0,2,1,1,986,140,846,214,25,189
2905.0,12,93,13,92,0,0,2,1,1,986,140,846,214,25,189
2906.0,12,93,13,92,0,0,2,1,0,987,140,847,213,25,188
2907.0,12,93,13,91,0,0,2,1,1,987,140,847,213,25,188
2908.0,12,93,13,91,0,0,2,1,0,988,140,848,212,25,187
2909.0,12,92,13,92,0,0,2,1,0,988,140,848,212,25,187
2910.0,12,92,13,91,0,0,2,1,1,988,140,848,212,25,187
2911.0,12,92,13,91,0,0,2,1,0,989,140,849,211,25,186
2912.0,12,91,13,91,0,0,2,1,1,989,140,849,211,25,186
2913.0,12,91,13,91,0,0,2,1,0,990,140,850,210,25,185
2914.0,10,91,13,93,0,0,2,1,0,990,140,850,210,25,185
2915.0,10,91,12,93,0,0,2,1,1,990,140,850,210,25,185
2916.0,9,91,13,93,0,0,2,1,0,991,140,851,209,25,184
2917.0,9,91,13,93,0,0,2,1,0,991,140,851,209,25,184
2918.0,9,91,13,92,0,0,2,1,1,991,140,851,209,25,184
2919.0,9,90,14,92,0,0,2,1,0,992,141,851,208,24,184
2920.0,9,89,15,91,0,0,2,1,1,992,141,851,208,24,184
2921.0,9,89,15,91,0,0,2,1,0,993,141,852,207,24,183
2922.0,9,89,15,90,0,0,2,1,1,993,141,852,207,24,183
2923.0,9,88,15,91,0,0,2,1,0,994,141,853,206,24,182
2924.0,9,88,15,91,0,0,2,1,0,994,141,853,206,24,182
2925.0,9,87,15,91,0,0,2,1,1,994,141,853,206,24,182
2926.0,9,87,15,91,0,0,2,1,1,994,141,853,206,24,182
2927.0,9,87,15,91,0,0,2,1,0,995,141,854,205,24,181
2928.0,9,86,15,91,0,0,2,1,1,995,141,854,205,24,181
2929.0,9,86,15,91,0,0,2,1,0,996,141,855,204,24,180
2930.0,9,86,15,91,0,0,2,1,0,996,141,855,204,24,180
2931.0,9,86,15,90,0,0,2,1,1,996,141,855,204,24,180
2932.0,9,85,15,91,0,0,2,1,1,996,141,855,204,24,180
2933.0,9,85,15,90,0,0,2,1,1,997,141,856,203,24,179
2934.0,9,84,15,90,0,0,2,1,1,998,141,857,202,24,178
2935.0,9,84,15,90,0,0,2,1,0,999,141,858,201,24,177
2936.0,9,84,14,90,0,0,2,1,1,999,141,858,201,24,177
2937.0,9,84,14,89,0,0,2,1,1,1000,141,859,200,24,176
2938.0,9,83,14,90,0,0,2,1,0,1001,142,859,199,23,176
2939.0,9,83,14,90,0,0,2,1,0,1001,142,859,199,23,176
2940.0,9,82,14,91,0,0,2,1,0,1001,142,859,199,23,176
2941.0,9,82,14,90,0,0,2,1,1,1001,142,859,199,23,176
2942.0,9,82,14,90,0,0,2,1,1,1001,142,859,199,23,176
2943.0,9,81,14,90,0,0,2,1,1,1002,142,860,198,23,175
2944.0,9,80,14,91,0,0,2,1,1,1002,142,860,198,23,175
2945.0,9,80,14,91,0,0,2,1,0,1003,142,861,197,23,174
2946.0,9,80,14,90,0,0,2,1,1,1003,142,861,197,23,174
2947.0,8,79,14,92,0,0,2,1,1,1003,142,861,197,23,174
2948.0,8,79,14,91,0,0,2,1,1,1004,142,862,196,23,173
2949.0,8,79,14,91,0,0,2,1,0,1005,142,863,195,23,172
2950.0,8,78,14,92,0,0,2,1,0,1005,142,863,195,23,172
2951.0,8,78,14,92,0,0,2,1,0,1005,142,863,195,23,172
2952.0,8,78,14,91,0,0,2,1,1,1005,142,863,195,23,172
2953.0,8,77,15,91,0,0,2,1,1,1005,142,863,195,23,172
2954.0,8,77,15,91,0,0,2,1,0,1006,142,864,194,23,171
2955.0,8,76,15,91,0,0,2,1,1,1006,142,864,194,23,171
2956.0,8,76,15,91,0,0,2,1,0,1007,142,865,193,23,170
2957.0,8,75,15,92,0,0,2,1,0,1007,142,865,193,23,170
2958.0,8,75,15,92,0,0,2,1,0,1007,142,865,193,23,170
2959.0,8,75,15,91,0,0,2,1,1,1007,142,865,193,23,170
2960.0,8,73,15,93,0,0,2,1,1,1007,142,865,193,23,170
2961.0,8,73,15,92,0,0,2,1,1,1008,142,866,192,23,169
2962.0,8,73,15,92,0,0,2,1,0,1009,142,867,191,23,168
2963.0,8,73,14,92,0,0,2,1,0,1010,142,868,190,23,167
2964.0,8,73,14,92,0,0,2,1,0,1010,142,868,190,23,167
2965.0,7,73,14,92,0,0,2,1,1,1010,142,868,190,23,167
2966.0,7,73,14,92,0,0,2,1,0,1011,143,868,189,22,167
2967.0,7,73,14,92,0,1,2,0,0,1011,143,868,189,22,167
2968.0,7,72,14,92,0,0,2,1,1,1011,143,868,189,22,167
2969.0,7,72,14,92,0,0,2,1,0,1012,143,869,188,22,166
2970.0,7,71,15,92,0,0,2,1,0,1012,143,869,188,22,166
2971.0,7,71,15,91,0,0,2,1,1,1012,143,869,188,22,166
2972.0,7,71,15,91,0,0,2,1,1,1012,143,869,188,22,166
2973.0,7,71,15,91,0,0,2,1,0,1013,143,870,187,22,165
2974.0,7,70,15,92,0,0,2,1,0,1013,143,870,187,22,165
2975.0,7,69,15,93,0,0,2,1,0,1013,143,870,187,22,165
2976.0,7,69,15,93,0,0,2,1,0,1013,143,870,187,22,165
2977.0,7,69,15,93,0,0,2,1,0,1013,143,870,187,22,165
2978.0,7,69,15,92,0,0,2,1,1,1013,143,870,187,22,165
2979.0,7,68,15,93,0,1,2,0,1,1013,143,870,187,22,165
2980.0,7,68,15,92,0,1,2,1,1,1013,143,870,187,22,165
2981.0,7,68,15,91,0,1,2,1,1,1014,143,871,186,22,164
2982.0,7,68,15,91,0,0,2,1,1,1015,143,872,185,22,163
2983.0,7,68,15,90,0,0,2,1,1,1016,143,873,184,22,162
2984.0,7,68,15,90,0,0,2,1,0,1017,143,874,183,22,161
2985.0,7,66,15,91,0,0,2,1,1,1017,143,874,183,22,161
2986.0,7,66,15,91,0,0,2,1,1,1017,143,874,183,22,161
2987.0,7,66,15,91,0,0,2,1,0,1018,143,875,182,22,160
2988.0,7,64,15,92,0,0,2,1,1,1018,143,875,182,22,160
2989.0,7,64,15,92,0,0,2,1,1,1018,143,875,182,22,160
2990.0,7,64,14,92,0,0,2,1,1,1019,143,876,181,22,159
2991.0,7,64,14,92,0,0,2,1,0,1020,143,877,180,22,158
2992.0,7,62,14,93,0,0,2,1,1,1020,143,877,180,22,158
2993.0,7,62,14,93,0,0,2,1,0,1021,144,877,179,21,158
2994.0,7,62,14,92,0,0,2,1,1,1021,144,877,179,21,158
2995.0,7,62,14,92,0,0,2,1,0,1022,144,878,178,21,157
2996.0,7,61,14,93,0,0,2,1,0,1022,144,878,178,21,157
2997.0,7,61,14,93,0,0,2,1,0,1022,144,878,178,21,157
2998.0,7,60,14,93,0,0,2,1,1,1022,144,878,178,21,157
2999.0,7,59,14,94,0,0,2,1,1,1022,144,878,178,21,157
3000.0,7,59,14,93,0,0,2,1,1,1023,144,879,177,21,156
3001.0,7,59,14,93,0,0,2,1,0,1024,144,880,176,21,155
3002.0,7,59,14,93,0,0,2,1,0,1024,144,880,176,21,155
3003.0,7,57,14,94,0,0,2,1,1,1024,144,880,176,21,155
3004.0,7,57,14,94,0,0,2,1,1,1024,144,880,176,21,155
3005.0,7,57,14,94,0,0,2,1,0,1025,144,881,175,21,154
3006.0,7,57,14,93,0,0,2,1,1,1025,144,881,175,21,154
3007.0,7,56,14,94,0,0,2,1,0,1026,144,882,174,21,153
3008.0,7,55,14,95,0,0,2,1,0,1026,144,882,174,21,153
3009.0,7,55,14,95,0,0,2,1,0,1026,144,882,174,21,153
3010.0,7,55,14,95,0,0,2,1,0,1026,144,882,174,21,153
3011.0,7,54,14,95,0,0,2,1,1,1026,144,882,174,21,153
3012.0,7,53,14,96,0,0,2,1,1,1026,144,882,174,21,153
3013.0,7,53,14,96,0,0,2,1,0,1027,144,883,173,21,152
3014.0,7,52,14,97,0,0,2,1,0,1027,144,883,173,21,152
3015.0,7,52,14,96,0,0,2,1,1,1027,144,883,173,21,152
3016.0,7,52,14,96,0,0,2,1,1,1027,144,883,173,21,152
3017.0,7,52,14,96,0,0,2,1,0,1028,144,884,172,21,151
3018.0,7,52,14,95,0,0,2,1,1,1028,144,884,172,21,151
3019.0,7,52,14,95,0,0,2,1,1,1028,144,884,172,21,151
3020.0,7,51,14,96,0,0,2,1,0,1029,144,885,171,21,150
3021.0,7,51,14,95,0,0,2,1,1,1029,144,885,171,21,150
3022.0,7,51,14,95,0,0,2,1,0,1030,144,886,170,21,149
3023.0,7,51,14,94,0,0,2,1,1,1030,144,886,170,21,149
3024.0,7,51,14,94,0,0,2,1,0,1031,144,887,169,21,148
3025.0,6,50,14,96,0,0,2,1,0,1031,144,887,169,21,148
3026.0,6,50,14,95,0,0,2,1,1,1031,144,887,169,21,148
3027.0,6,50,14,94,0,0,2,1,1,1032,144,888,168,21,147
3028.0,6,49,14,95,0,0,2,1,1,1032,144,888,168,21,147
3029.0,6,49,14,95,0,0,2,1,0,1033,144,889,167,21,146
3030.0,6,48,15,94,0,0,2,1,1,1033,144,889,167,21,146
3031.0,6,48,14,94,0,1,2,1,1,1033,144,889,167,21,146
3032.0,6,48,14,94,0,0,2,1,1,1034,144,890,166,21,145
3033.0,6,48,14,94,0,0,2,1,0,1035,144,891,165,21,144
3034.0,6,47,14,95,0,0,2,1,0,1035,144,891,165,21,144
3035.0,6,46,14,96,0,0,2,1,0,1035,144,891,165,21,144
3036.0,6,46,14,96,0,0,2,1,0,1035,144,891,165,21,144
3037.0,6,46,14,95,0,0,2,1,1,1035,144,891,165,21,144
3038.0,6,45,14,96,0,0,2,1,1,1035,144,891,165,21,144
3039.0,6,45,14,96,0,0,2,1,0,1036,145,891,164,20,144
3040.0,6,45,14,95,0,0,2,1,1,1036,145,891,164,20,144
3041.0,6,44,14,96,0,0,2,1,0,1037,145,892,163,20,143
3042.0,6,44,14,96,0,0,2,1,0,1037,145,892,163,20,143
3043.0,6,43,14,96,0,0,2,1,1,1037,145,892,163,20,143
3044.0,6,43,14,96,0,0,2,1,1,1037,145,892,163,20,143
3045.0,6,43,13,96,0,0,2,1,1,1038,145,893,162,20,142
3046.0,6,43,13,96,0,0,2,1,0,1039,145,894,161,20,141
3047.0,6,43,13,96,0,0,2,1,0,1039,145,894,161,20,141
3048.0,6,43,13,95,0,0,2,1,1,1039,145,894,161,20,141
3049.0,6,43,13,95,0,0,2,1,0,1040,146,894,160,19,141
3050.0,6,42,13,96,0,0,2,1,0,1040,146,894,160,19,141
3051.0,6,41,13,97,0,0,2,1,0,1040,146,894,160,19,141
3052.0,6,41,13,97,0,0,2,1,0,1040,146,894,160,19,141
3053.0,6,41,13,96,0,0,2,1,1,1040,146,894,160,19,141
3054.0,5,41,13,97,0,0,2,1,1,1040,146,894,160,19,141
3055.0,5,41,13,97,0,0,2,1,0,1041,146,895,159,19,140
3056.0,5,41,13,96,0,0,2,1,1,1041,146,895,159,19,140
3057.0,5,41,13,96,0,0,2,1,0,1042,146,896,158,19,139
3058.0,4,41,14,96,0,0,2,1,0,1042,146,896,158,19,139
3059.0,4,41,14,95,0,0,2,1,1,1042,146,896,158,19,139
3060.0,4,41,14,95,0,0,2,1,1,1042,146,896,158,19,139
3061.0,4,40,14,96,0,0,2,1,0,1043,146,897,157,19,138
3062.0,4,39,15,95,0,0,2,1,1,1043,146,897,157,19,138
3063.0,4,39,15,95,0,0,2,1,0,1044,146,898,156,19,137
3064.0,4,39,15,94,0,0,2,1,1,1044,146,898,156,19,137
3065.0,3,39,15,95,0,0,2,1,0,1045,146,899,155,19,136
3066.0,3,38,15,96,0,0,2,1,0,1045,146,899,155,19,136
3067.0,3,38,15,95,0,0,2,1,1,1045,146,899,155,19,136
3068.0,3,37,16,95,0,0,2,1,1,1045,146,899,155,19,136
3069.0,3,36,16,96,0,0,2,1,0,1046,146,900,154,19,135
3070.0,3,36,16,96,0,0,2,1,0,1046,146,900,154,19,135
3071.0,3,36,16,96,0,0,2,1,0,1046,146,900,154,19,135
3072.0,3,35,16,96,0,0,2,1,1,1046,146,900,154,19,135
3073.0,3,35,16,96,0,0,2,1,1,1046,146,900,154,19,135
3074.0,3,35,16,96,0,0,2,1,0,1047,146,901,153,19,134
3075.0,3,35,16,96,0,0,2,1,0,1047,146,901,153,19,134
3076.0,3,35,16,95,0,0,2,1,1,1047,146,901,153,19,134
3077.0,3,35,16,95,0,0,2,1,1,1047,146,901,153,19,134
3078.0,3,33,16,97,0,0,2,1,0,1048,146,902,152,19,133
3079.0,3,33,16,97,0,0,2,1,0,1048,146,902,152,19,133
3080.0,3,33,16,96,0,0,2,1,1,1048,146,902,152,19,133
3081.0,3,33,16,96,0,0,2,1,0,1049,146,903,151,19,132
3082.0,3,33,16,95,0,0,2,1,1,1049,146,903,151,19,132
3083.0,3,33,16,94,0,0,2,1,1,1050,146,904,150,19,131
3084.0,3,31,16,96,0,0,2,1,1,1050,146,904,150,19,131
3085.0,3,31,16,96,0,0,2,1,0,1051,146,905,149,19,130
3086.0,3,31,16,95,0,0,2,1,1,1051,146,905,149,19,130
3087.0,3,30,16,96,0,0,2,1,1,1051,146,905,149,19,130
3088.0,3,30,16,97,0,0,1,1,0,1052,146,906,148,19,129
3089.0,3,29,16,97,0,0,2,1,0,1052,146,906,148,19,129
3090.0,3,29,16,96,0,0,2,1,1,1052,146,906,148,19,129
3091.0,3,28,16,97,0,0,2,1,1,1052,146,906,148,19,129
3092.0,3,28,16,97,0,0,2,1,0,1053,146,907,147,19,128
3093.0,3,28,16,96,0,0,2,1,1,1053,146,907,147,19,128
3094.0,3,28,16,96,0,0,2,1,0,1054,146,908,146,19,127
3095.0,3,28,16,96,0,0,1,1,1,1054,146,908,146,19,127
3096.0,3,27,16,96,0,0,2,1,0,1055,146,909,145,19,126
3097.0,2,27,15,97,0,0,2,1,1,1055,146,909,145,19,126
3098.0,2,27,15,97,0,0,2,1,0,1056,146,910,144,19,125
3099.0,2,27,15,97,0,0,2,1,0,1056,146,910,144,19,125
3100.0,2,27,15,97,0,0,2,1,0,1056,146,910,144,19,125
3101.0,2,27,15,96,0,0,2,1,1,1056,146,910,144,19,125
3102.0,2,27,15,96,0,0,2,1,1,1056,146,910,144,19,125
3103.0,2,27,15,96,0,0,2,1,0,1057,147,910,143,18,125
3104.0,2,26,16,96,0,0,2,1,0,1057,147,910,143,18,125
3105.0,2,26,16,95,0,0,2,1,1,1057,147,910,143,18,125
3106.0,2,25,16,96,0,0,2,1,1,1057,147,910,143,18,125
3107.0,2,24,16,97,0,0,2,1,0,1058,147,911,142,18,124
3108.0,2,24,16,97,0,0,2,1,0,1058,147,911,142,18,124
3109.0,2,24,16,96,0,0,2,1,1,1058,147,911,142,18,124
3110.0,2,23,16,97,0,0,2,1,1,1058,147,911,142,18,124
3111.0,2,22,16,98,0,0,2,1,0,1059,147,912,141,18,123
3112.0,2,22,16,97,0,0,2,1,1,1059,147,912,141,18,123
3113.0,2,22,16,97,0,0,2,1,0,1060,147,913,140,18,122
3114.0,2,21,16,98,0,0,2,1,0,1060,147,913,140,18,122
3115.0,2,21,16,98,0,1,2,0,0,1060,147,913,140,18,122
3116.0,2,21,16,97,0,0,2,1,1,1060,147,913,140,18,122
3117.0,2,20,16,98,0,0,2,1,0,1061,147,914,139,18,121
3118.0,2,19,16,99,0,0,2,1,0,1061,147,914,139,18,121
3119.0,2,19,16,98,0,0,2,1,1,1061,147,914,139,18,121
3120.0,2,19,16,98,0,0,2,1,1,1061,147,914,139,18,121
3121.0,2,19,16,97,0,1,2,1,1,1061,147,914,139,18,121
3122.0,2,18,16,98,0,0,2,1,1,1062,147,915,138,18,120
3123.0,2,18,16,98,0,0,2,1,0,1063,147,916,137,18,119
3124.0,2,17,16,98,0,0,2,1,1,1063,147,916,137,18,119
3125.0,2,17,16,98,0,0,2,1,0,1064,147,917,136,18,118
3126.0,2,16,16,99,0,0,2,1,0,1064,147,917,136,18,118
3127.0,2,16,16,99,0,0,2,1,0,1064,147,917,136,18,118
3128.0,2,16,16,99,0,0,2,1,0,1064,147,917,136,18,118
3129.0,2,16,16,99,0,0,2,1,0,1064,147,917,136,18,118
3130.0,2,16,16,99,0,0,2,1,0,1064,147,917,136,18,118
3131.0,2,15,16,100,0,0,2,1,0,1064,147,917,136,18,118
3132.0,2,15,16,99,0,0,2,1,1,1064,147,917,136,18,118
3133.0,2,15,16,98,0,1,2,1,1,1064,147,917,136,18,118
3134.0,2,15,16,98,0,1,2,1,1,1064,147,917,136,18,118
3135.0,2,15,16,98,0,1,2,1,1,1064,147,917,136,18,118
3136.0,2,13,16,100,0,1,2,1,1,1064,147,917,136,18,118
3137.0,2,13,16,100,0,0,2,1,1,1065,147,918,135,18,117
3138.0,2,13,16,99,0,0,2,1,1,1066,147,919,134,18,116
3139.0,2,13,16,99,0,0,2,1,1,1066,147,919,134,18,116
3140.0,2,13,16,99,0,1,2,0,0,1067,147,920,133,18,115
3141.0,2,13,16,98,0,0,2,1,1,1067,147,920,133,18,115
3142.0,2,13,16,98,0,0,2,1,1,1067,147,920,133,18,115
3143.0,2,13,15,98,0,0,2,1,1,1068,147,921,132,18,114
3144.0,2,13,15,98,0,0,2,1,1,1068,147,921,132,18,114
3145.0,2,13,15,98,0,0,2,1,0,1069,147,922,131,18,113
3146.0,2,13,15,97,0,0,2,1,1,1069,147,922,131,18,113
3147.0,2,12,15,98,0,0,2,1,0,1070,148,922,130,17,113
3148.0,2,12,15,97,0,0,2,1,1,1070,148,922,130,17,113
3149.0,2,12,15,97,0,0,2,1,0,1071,148,923,129,17,112
3150.0,2,11,15,98,0,0,2,1,0,1071,148,923,129,17,112
3151.0,2,11,15,98,0,0,2,1,0,1071,148,923,129,17,112
3152.0,2,10,15,98,0,0,2,1,1,1071,148,923,129,17,112
3153.0,2,10,15,98,0,0,2,1,1,1071,148,923,129,17,112
3154.0,2,10,15,98,0,0,2,1,0,1072,148,924,128,17,111
3155.0,2,10,15,97,0,0,2,1,1,1072,148,924,128,17,111
3156.0,2,9,15,98,0,0,2,1,0,1073,148,925,127,17,110
3157.0,2,9,15,98,0,0,2,1,0,1073,148,925,127,17,110
3158.0,2,9,15,98,0,0,2,1,0,1073,148,925,127,17,110
3159.0,2,9,15,98,0,0,2,1,0,1073,148,925,127,17,110
3160.0,2,8,15,99,0,0,2,1,0,1073,148,925,127,17,110
3161.0,2,7,15,99,0,0,2,1,1,1073,148,925,127,17,110
3162.0,2,7,15,99,0,0,2,1,1,1073,148,925,127,17,110
3163.0,2,7,15,98,0,0,2,1,1,1074,148,926,126,17,109
3164.0,2,7,15,98,0,0,2,1,0,1075,148,927,125,17,108
3165.0,2,7,15,98,0,0,2,1,0,1075,148,927,125,17,108
3166.0,1,7,15,98,0,0,2,1,1,1075,148,927,125,17,108
3167.0,1,7,14,98,0,0,2,1,1,1076,148,928,124,17,107
3168.0,1,7,14,98,0,0,2,1,1,1076,148,928,124,17,107
3169.0,1,7,14,98,0,0,2,1,0,1077,148,929,123,17,106
3170.0,1,6,14,99,0,0,2,1,0,1077,148,929,123,17,106
3171.0,1,6,14,98,0,0,2,1,1,1077,148,929,123,17,106
3172.0,1,5,15,98,0,0,2,1,1,1077,148,929,123,17,106
3173.0,1,5,15,98,0,0,2,1,0,1078,149,929,122,16,106
3174.0,1,4,15,99,0,0,2,1,0,1078,149,929,122,16,106
3175.0,1,3,14,100,0,0,2,1,1,1078,149,929,122,16,106
3176.0,1,3,14,100,0,0,2,1,1,1078,149,929,122,16,106
3177.0,1,3,14,100,0,0,2,1,0,1079,149,930,121,16,105
3178.0,1,2,14,100,0,0,2,1,1,1079,149,930,121,16,105
3179.0,1,2,14,100,0,0,2,1,1,1079,149,930,121,16,105
3180.0,1,0,14,102,0,0,2,1,0,1080,150,930,120,15,105
3181.0,1,0,14,101,0,0,2,1,1,1080,150,930,120,15,105
3182.0,1,0,14,101,0,0,2,1,0,1081,150,931,119,15,104
3183.0,0,0,14,102,0,0,2,1,0,1081,150,931,119,15,104
3184.0,0,0,14,102,0,0,2,1,0,1081,150,931,119,15,104
